Date,CodeProduit,Pays,sales_number
2023-12-02,rge,grèce,0.0
2023-12-02,dsmlt,canada,0.0
2023-12-02,smlt,bulgarie,0.0
2023-12-02,1x,chypre,0.0
2023-12-02,3x,emirats arabes unis,0.0
2023-12-02,rge,corée du sud,0.0
2023-12-02,smlt,suède,0.0
2023-12-02,2x,espagne,0.0
2023-12-02,2x,suède,0.0
2023-12-02,2x,bulgarie,0.0
2023-12-02,3x,norvège,0.0
2023-12-02,smlt,chili,0.0
2023-12-02,rge,singapour,0.0
2023-12-02,smlt,roumanie,0.0
2023-12-02,1x,portugal,0.0
2023-12-02,moulin,royaume-uni,0.0
2023-12-02,smlt,suisse,0.0
2023-12-02,2 trans,emirats arabes unis,0.0
2023-12-02,dsmlt,nouvelle-zélande,0.0
2023-12-02,2 trans,nouvelle-zélande,0.0
2023-12-02,bag,pologne,0.0
2023-12-02,dsmlt,malte,0.0
2023-12-02,dsmlt,estonie,0.0
2023-12-02,lot,estonie,0.0
2023-12-02,3x,estonie,0.0
2023-12-02,rge,oman,0.0
2023-12-02,3x,finlande,0.0
2023-12-02,2x,allemagne,0.0
2023-12-02,2x,nouvelle-zélande,0.0
2023-12-02,3x,malte,0.0
2023-12-02,2x,finlande,0.0
2023-12-02,oliv,malte,0.0
2023-12-02,3x,united kingdom,0.0
2023-12-02,dsmlt,united kingdom,0.0
2023-12-02,bag,latvia,0.0
2023-12-02,smlt,united kingdom,0.0
2023-12-02,2 trans,espagne,0.0
2023-12-02,oliv,USA,0.0
2023-12-02,2 trans,united kingdom,0.0
2023-12-02,1x,united kingdom,0.0
2023-12-02,rge,italie,0.0
2023-12-02,rge,united kingdom,0.0
2023-12-02,3x,hongrie,0.0
2023-12-02,lot,brunei,0.0
2023-12-02,2 trans,luxembourg,0.0
2023-12-02,smlt,russie,0.0
2023-12-02,smlt,arabie saoudite,0.0
2023-12-02,quail,norvège,0.0
2023-12-02,rge,espagne,0.0
2023-12-02,quail,united kingdom,0.0
2023-12-02,1x,suède,0.0
2023-12-02,bag,roumanie,0.0
2023-12-02,smlt,croatia,0.0
2023-12-02,3x,république tchèque,0.0
2023-12-02,rge,arabie saoudite,0.0
2023-12-02,lot,portugal,0.0
2023-12-02,2x,united kingdom,0.0
2023-12-02,smlt,cyprus,0.0
2023-12-02,oliv,united kingdom,0.0
2023-12-02,dsmlt,suède,0.0
2023-12-02,1x,finland,0.0
2023-12-02,1x,arabie saoudite,0.0
2023-12-02,bag,united kingdom,0.0
2023-12-02,2 trans,malte,0.0
2023-12-02,2x,suisse,0.0
2023-12-02,smlt,irlande,0.0
2023-12-02,rge,finlande,0.0
2023-12-02,lot,belgique,0.0
2023-12-02,smlt,finlande,0.0
2023-12-02,2 trans,canada,0.0
2023-12-02,slid,USA,0.0
2023-12-02,aviary,USA,0.0
2023-12-02,2 trans,australie,0.0
2023-12-02,slid,royaume-uni,0.0
2023-12-02,oliv,royaume-uni,0.0
2023-12-02,rge,argentine,0.0
2023-12-02,rge,suisse,0.0
2023-12-02,2 trans,suède,0.0
2023-12-02,aviary,canada,0.0
2023-12-02,aviary,norvège,0.0
2023-12-02,smlt,oman,0.0
2023-12-02,1 trans,france,0.0
2023-12-02,quail,australie,0.0
2023-12-02,2 trans,norvège,0.0
2023-12-02,rge,irlande,0.0
2023-12-02,2x,singapour,0.0
2023-12-02,aviary,danemark,0.0
2023-12-02,2x,croatia,0.0
2023-12-02,2x,norvège,0.0
2023-12-02,aviary,france,0.0
2023-12-02,3x,slovaquie,0.0
2023-12-02,2x,pays-bas,0.0
2023-12-02,bag,royaume-uni,0.0
2023-12-02,2x,australie,0.0
2023-12-02,1x,pays-bas,0.0
2023-12-02,1 trans,USA,0.0
2023-12-02,rge,danemark,0.0
2023-12-02,slid,espagne,0.0
2023-12-02,1x,japon,0.0
2023-12-02,2x,danemark,0.0
2023-12-02,moulin,canada,0.0
2023-12-02,2x,autriche,0.0
2023-12-02,1x,south korea,0.0
2023-12-02,2 trans,kuwait,0.0
2023-12-02,1x,oman,0.0
2023-12-02,3x,russie,0.0
2023-12-02,1x,cyprus,0.0
2023-12-02,2x,oman,0.0
2023-12-02,oliv,espagne,0.0
2023-12-02,1x,thailande,0.0
2023-12-02,lot,république tchèque,0.0
2023-12-02,dsmlt,mexique,0.0
2023-12-02,smlt,mexique,0.0
2023-12-02,3x,mexique,0.0
2023-12-02,new red,USA,0.0
2023-12-02,1 trans,royaume-uni,0.0
2023-12-02,1x,suisse,0.0
2023-12-02,1 trans,italie,0.0
2023-12-02,oliv,italie,0.0
2023-12-02,2 trans,grèce,0.0
2023-12-02,new red,hongrie,0.0
2023-12-02,1 trans,suède,0.0
2023-12-02,1 trans,united kingdom,0.0
2023-12-02,oliv,norvège,0.0
2023-12-02,smlt,pays-bas,0.0
2023-12-02,dsmlt,croatie,0.0
2023-12-02,1x,autriche,0.0
2023-12-02,1x,danemark,0.0
2023-12-02,quail,canada,0.0
2023-12-02,bssd,USA,0.0
2023-12-02,2 trans,qatar,0.0
2023-12-02,lot,mexique,0.0
2023-12-02,3x,kuwait,0.0
2023-12-02,new red,danemark,0.0
2023-12-02,new red,canada,0.0
2023-12-02,quail,allemagne,0.0
2023-12-02,1 trans,espagne,0.0
2023-12-02,slid,france,0.0
2023-12-02,new red,france,0.0
2023-12-02,1 trans,australie,0.0
2023-12-02,1 trans,grèce,0.0
2023-12-02,slid,mexique,0.0
2023-12-02,1 trans,irlande,0.0
2023-12-02,quail,japon,0.0
2023-12-02,1 trans,belgique,0.0
2023-12-02,1 trans,canada,0.0
2023-12-02,dsmlt,norvège,0.0
2023-12-02,1 trans,qatar,0.0
2023-12-02,1 trans,suisse,0.0
2023-12-02,dsmlt,croatia,0.0
2023-12-02,2x,kuwait,0.0
2023-12-02,slid,canada,0.0
2023-12-02,new red,mexique,0.0
2023-12-02,1x,finlande,0.0
2023-12-02,bssd,espagne,0.0
2023-12-02,2 trans,arabie saoudite,0.0
2023-12-02,quail,afrique de sud,0.0
2023-12-02,1 trans,allemagne,0.0
2023-12-02,dsmlt,liban,0.0
2023-12-02,2 trans,mexique,0.0
2023-12-02,bssd,japon,0.0
2023-12-02,2 trans,japon,0.0
2023-12-02,2x,arabie saoudite,0.0
2023-12-02,smlt,portugal,0.0
2023-12-02,3x,qatar,0.0
2023-12-02,new red,qatar,0.0
2023-12-02,slid,qatar,0.0
2023-12-02,bssd,canada,0.0
2023-12-02,1 trans invoiced,USA,0.0
2023-12-02,1 trans invoiced,italie,0.0
2023-12-02,1 trans invoiced,united kingdom,0.0
2023-12-02,1 trans invoiced,allemagne,0.0
2023-12-02,2 trans,suisse,0.0
2023-12-02,lot,oman,0.0
2023-12-02,1 trans invoiced,france,0.0
2023-12-02,bssd,france,0.0
2023-12-02,rge,suède,0.0
2023-12-02,1x,croatia,0.0
2023-12-02,smlt,kuwait,0.0
2023-12-02,smlt,danemark,0.0
2023-12-02,bssd,australie,0.0
2023-12-02,new red,united kingdom,0.0
2023-12-03,lot,royaume-uni,0.0
2023-12-03,smlt,royaume-uni,0.0
2023-12-03,dsmlt,USA,0.0
2023-12-03,2x,royaume-uni,0.0
2023-12-03,2x,italie,0.0
2023-12-03,2 trans,france,0.0
2023-12-03,lot,france,0.0
2023-12-03,1x,france,0.0
2023-12-03,dsmlt,france,0.0
2023-12-03,3x,irlande,0.0
2023-12-03,smlt,italie,0.0
2023-12-03,2 trans,USA,0.0
2023-12-03,lot,pays-bas,0.0
2023-12-03,smlt,grèce,0.0
2023-12-03,dsmlt,royaume-uni,0.0
2023-12-03,smlt,canada,0.0
2023-12-03,3x,australie,0.0
2023-12-03,dsmlt,allemagne,0.0
2023-12-03,smlt,france,0.0
2023-12-03,3x,USA,0.0
2023-12-03,3x,allemagne,0.0
2023-12-03,3x,france,0.0
2023-12-03,lot,USA,0.0
2023-12-03,smlt,USA,0.0
2023-12-03,3x,royaume-uni,0.0
2023-12-03,smlt,espagne,0.0
2023-12-03,2x,belgique,0.0
2023-12-03,dsmlt,chypre,0.0
2023-12-03,smlt,chypre,0.0
2023-12-03,dsmlt,danemark,0.0
2023-12-03,moulin,france,0.0
2023-12-03,rge,belgique,0.0
2023-12-03,1x,USA,0.0
2023-12-03,dsmlt,hong kong,0.0
2023-12-03,smlt,hong kong,0.0
2023-12-03,rge,royaume-uni,0.0
2023-12-03,1x,italie,0.0
2023-12-03,1x,belgique,0.0
2023-12-03,lot,grèce,0.0
2023-12-03,2x,france,0.0
2023-12-03,rge,france,0.0
2023-12-03,bag,france,0.0
2023-12-03,dsmlt,italie,0.0
2023-12-03,2x,malte,0.0
2023-12-03,3x,espagne,0.0
2023-12-03,2 trans,belgique,0.0
2023-12-03,2 trans,royaume-uni,0.0
2023-12-03,lot,united kingdom,0.0
2023-12-03,lot,italie,0.0
2023-12-03,3x,italie,0.0
2023-12-03,dsmlt,espagne,0.0
2023-12-03,oliv,france,0.0
2023-12-03,smlt,belgique,0.0
2023-12-03,rge,chili,0.0
2023-12-03,rge,autriche,0.0
2023-12-03,rge,norvège,0.0
2023-12-03,rge,USA,0.0
2023-12-03,smlt,malte,0.0
2023-12-03,3x,belgique,0.0
2023-12-03,1x,royaume-uni,0.0
2023-12-03,2x,USA,0.0
2023-12-03,1x,irlande,0.0
2023-12-03,dsmlt,emirats arabes unis,0.0
2023-12-03,1x,malte,0.0
2023-12-03,1x,allemagne,0.0
2023-12-03,bag,canada,0.0
2023-12-03,3x,croatie,0.0
2023-12-03,lot,australie,0.0
2023-12-03,2 trans,italie,0.0
2023-12-03,3x,suède,0.0
2023-12-03,2 trans,irlande,0.0
2023-12-03,2 trans,allemagne,0.0
2023-12-03,smlt,république tchèque,0.0
2023-12-03,1x,espagne,0.0
2023-12-03,smlt,hongrie,0.0
2023-12-03,2x,chypre,0.0
2023-12-03,2x,qatar,0.0
2023-12-03,lot,allemagne,0.0
2023-12-03,dsmlt,grèce,0.0
2023-12-03,dsmlt,irlande,0.0
2023-12-03,lot,irlande,0.0
2023-12-03,rge,allemagne,0.0
2023-12-03,smlt,koweït,0.0
2023-12-03,1x,australie,0.0
2023-12-03,dsmlt,belgique,0.0
2023-12-03,smlt,allemagne,0.0
2023-12-03,3x,luxembourg,0.0
2023-12-03,smlt,nouvelle-zélande,0.0
2023-12-03,quail,USA,0.0
2023-12-03,rge,canada,0.0
2023-12-03,3x,canada,0.0
2023-12-03,3x,autriche,0.0
2023-12-03,3x,nouvelle-zélande,0.0
2023-12-03,2x,canada,0.0
2023-12-03,bag,USA,0.0
2023-12-03,lot,chypre,0.0
2023-12-03,3x,finland,0.0
2023-12-03,bag,allemagne,0.0
2023-12-03,3x,nouvelle-calédonie,0.0
2023-12-03,lot,nouvelle-zélande,0.0
2023-12-03,rge,malaisie,0.0
2023-12-03,smlt,norvège,0.0
2023-12-03,2 trans,slovénie,0.0
2023-12-03,bag,italie,0.0
2023-12-03,2x,afrique de sud,0.0
2023-12-03,2 trans,afrique de sud,0.0
2023-12-03,2x,cyprus,0.0
2023-12-03,dsmlt,australie,0.0
2023-12-03,2 trans,koweït,0.0
2023-12-03,lot,koweït,0.0
2023-12-03,3x,koweït,0.0
2023-12-03,dsmlt,arabie saoudite,0.0
2023-12-03,3x,danemark,0.0
2023-12-03,2x,turquie,0.0
2023-12-03,dsmlt,pays-bas,0.0
2023-12-03,3x,arabie saoudite,0.0
2023-12-03,3x,suisse,0.0
2023-12-03,3x,chypre,0.0
2023-12-03,smlt,liban,0.0
2023-12-03,lot,canada,0.0
2023-12-03,quail,royaume-uni,0.0
2023-12-03,lot,malaisie,0.0
2023-12-03,rge,slovénie,0.0
2023-12-03,rge,australie,0.0
2023-12-03,1x,canada,0.0
2023-12-03,smlt,australie,0.0
2023-12-03,rge,pologne,0.0
2023-12-03,3x,cyprus,0.0
2023-12-03,2x,lituanie,0.0
2023-12-03,2x,irlande,0.0
2023-12-03,rge,emirats arabes unis,0.0
2023-12-03,rge,cyprus,0.0
2023-12-03,rge,grèce,0.0
2023-12-03,dsmlt,canada,0.0
2023-12-03,smlt,bulgarie,0.0
2023-12-03,1x,chypre,0.0
2023-12-03,3x,emirats arabes unis,0.0
2023-12-03,rge,corée du sud,0.0
2023-12-03,smlt,suède,0.0
2023-12-03,2x,espagne,0.0
2023-12-03,2x,suède,0.0
2023-12-03,2x,bulgarie,0.0
2023-12-03,3x,norvège,0.0
2023-12-03,smlt,chili,0.0
2023-12-03,rge,singapour,0.0
2023-12-03,smlt,roumanie,0.0
2023-12-03,1x,portugal,0.0
2023-12-03,moulin,royaume-uni,0.0
2023-12-03,smlt,suisse,0.0
2023-12-03,2 trans,emirats arabes unis,0.0
2023-12-03,dsmlt,nouvelle-zélande,0.0
2023-12-03,2 trans,nouvelle-zélande,0.0
2023-12-03,bag,pologne,0.0
2023-12-03,dsmlt,malte,0.0
2023-12-03,dsmlt,estonie,0.0
2023-12-03,lot,estonie,0.0
2023-12-03,3x,estonie,0.0
2023-12-03,rge,oman,0.0
2023-12-03,3x,finlande,0.0
2023-12-03,2x,allemagne,0.0
2023-12-03,2x,nouvelle-zélande,0.0
2023-12-03,3x,malte,0.0
2023-12-03,2x,finlande,0.0
2023-12-03,oliv,malte,0.0
2023-12-03,3x,united kingdom,0.0
2023-12-03,dsmlt,united kingdom,0.0
2023-12-03,bag,latvia,0.0
2023-12-03,smlt,united kingdom,0.0
2023-12-03,2 trans,espagne,0.0
2023-12-03,oliv,USA,0.0
2023-12-03,2 trans,united kingdom,0.0
2023-12-03,1x,united kingdom,0.0
2023-12-03,rge,italie,0.0
2023-12-03,rge,united kingdom,0.0
2023-12-03,3x,hongrie,0.0
2023-12-03,lot,brunei,0.0
2023-12-03,2 trans,luxembourg,0.0
2023-12-03,smlt,russie,0.0
2023-12-03,smlt,arabie saoudite,0.0
2023-12-03,quail,norvège,0.0
2023-12-03,rge,espagne,0.0
2023-12-03,quail,united kingdom,0.0
2023-12-03,1x,suède,0.0
2023-12-03,bag,roumanie,0.0
2023-12-03,smlt,croatia,0.0
2023-12-03,3x,république tchèque,0.0
2023-12-03,rge,arabie saoudite,0.0
2023-12-03,lot,portugal,0.0
2023-12-03,2x,united kingdom,0.0
2023-12-03,smlt,cyprus,0.0
2023-12-03,oliv,united kingdom,0.0
2023-12-03,dsmlt,suède,0.0
2023-12-03,1x,finland,0.0
2023-12-03,1x,arabie saoudite,0.0
2023-12-03,bag,united kingdom,0.0
2023-12-03,2 trans,malte,0.0
2023-12-03,2x,suisse,0.0
2023-12-03,smlt,irlande,0.0
2023-12-03,rge,finlande,0.0
2023-12-03,lot,belgique,0.0
2023-12-03,smlt,finlande,0.0
2023-12-03,2 trans,canada,0.0
2023-12-03,slid,USA,0.0
2023-12-03,aviary,USA,0.0
2023-12-03,2 trans,australie,0.0
2023-12-03,slid,royaume-uni,0.0
2023-12-03,oliv,royaume-uni,0.0
2023-12-03,rge,argentine,0.0
2023-12-03,rge,suisse,0.0
2023-12-03,2 trans,suède,0.0
2023-12-03,aviary,canada,0.0
2023-12-03,aviary,norvège,0.0
2023-12-03,smlt,oman,0.0
2023-12-03,1 trans,france,0.0
2023-12-03,quail,australie,0.0
2023-12-03,2 trans,norvège,0.0
2023-12-03,rge,irlande,0.0
2023-12-03,2x,singapour,0.0
2023-12-03,aviary,danemark,0.0
2023-12-03,2x,croatia,0.0
2023-12-03,2x,norvège,0.0
2023-12-03,aviary,france,0.0
2023-12-03,3x,slovaquie,0.0
2023-12-03,2x,pays-bas,0.0
2023-12-03,bag,royaume-uni,0.0
2023-12-03,2x,australie,0.0
2023-12-03,1x,pays-bas,0.0
2023-12-03,1 trans,USA,0.0
2023-12-03,rge,danemark,0.0
2023-12-03,slid,espagne,0.0
2023-12-03,1x,japon,0.0
2023-12-03,2x,danemark,0.0
2023-12-03,moulin,canada,0.0
2023-12-03,2x,autriche,0.0
2023-12-03,1x,south korea,0.0
2023-12-03,2 trans,kuwait,0.0
2023-12-03,1x,oman,0.0
2023-12-03,3x,russie,0.0
2023-12-03,1x,cyprus,0.0
2023-12-03,2x,oman,0.0
2023-12-03,oliv,espagne,0.0
2023-12-03,1x,thailande,0.0
2023-12-03,lot,république tchèque,0.0
2023-12-03,dsmlt,mexique,0.0
2023-12-03,smlt,mexique,0.0
2023-12-03,3x,mexique,0.0
2023-12-03,new red,USA,0.0
2023-12-03,1 trans,royaume-uni,0.0
2023-12-03,1x,suisse,0.0
2023-12-03,1 trans,italie,0.0
2023-12-03,oliv,italie,0.0
2023-12-03,2 trans,grèce,0.0
2023-12-03,new red,hongrie,0.0
2023-12-03,1 trans,suède,0.0
2023-12-03,1 trans,united kingdom,0.0
2023-12-03,oliv,norvège,0.0
2023-12-03,smlt,pays-bas,0.0
2023-12-03,dsmlt,croatie,0.0
2023-12-03,1x,autriche,0.0
2023-12-03,1x,danemark,0.0
2023-12-03,quail,canada,0.0
2023-12-03,bssd,USA,0.0
2023-12-03,2 trans,qatar,0.0
2023-12-03,lot,mexique,0.0
2023-12-03,3x,kuwait,0.0
2023-12-03,new red,danemark,0.0
2023-12-03,new red,canada,0.0
2023-12-03,quail,allemagne,0.0
2023-12-03,1 trans,espagne,0.0
2023-12-03,slid,france,0.0
2023-12-03,new red,france,0.0
2023-12-03,1 trans,australie,0.0
2023-12-03,1 trans,grèce,0.0
2023-12-03,slid,mexique,0.0
2023-12-03,1 trans,irlande,0.0
2023-12-03,quail,japon,0.0
2023-12-03,1 trans,belgique,0.0
2023-12-03,1 trans,canada,0.0
2023-12-03,dsmlt,norvège,0.0
2023-12-03,1 trans,qatar,0.0
2023-12-03,1 trans,suisse,0.0
2023-12-03,dsmlt,croatia,0.0
2023-12-03,2x,kuwait,0.0
2023-12-03,slid,canada,0.0
2023-12-03,new red,mexique,0.0
2023-12-03,1x,finlande,0.0
2023-12-03,bssd,espagne,0.0
2023-12-03,2 trans,arabie saoudite,0.0
2023-12-03,quail,afrique de sud,0.0
2023-12-03,1 trans,allemagne,0.0
2023-12-03,dsmlt,liban,0.0
2023-12-03,2 trans,mexique,0.0
2023-12-03,bssd,japon,0.0
2023-12-03,2 trans,japon,0.0
2023-12-03,2x,arabie saoudite,0.0
2023-12-03,smlt,portugal,0.0
2023-12-03,3x,qatar,0.0
2023-12-03,new red,qatar,0.0
2023-12-03,slid,qatar,0.0
2023-12-03,bssd,canada,0.0
2023-12-03,1 trans invoiced,USA,0.0
2023-12-03,1 trans invoiced,italie,0.0
2023-12-03,1 trans invoiced,united kingdom,0.0
2023-12-03,1 trans invoiced,allemagne,0.0
2023-12-03,2 trans,suisse,0.0
2023-12-03,lot,oman,0.0
2023-12-03,1 trans invoiced,france,0.0
2023-12-03,bssd,france,0.0
2023-12-03,rge,suède,0.0
2023-12-03,1x,croatia,0.0
2023-12-03,smlt,kuwait,0.0
2023-12-03,smlt,danemark,0.0
2023-12-03,bssd,australie,0.0
2023-12-03,new red,united kingdom,0.0
2023-12-04,lot,royaume-uni,0.0
2023-12-04,smlt,royaume-uni,0.0
2023-12-04,dsmlt,USA,2.0
2023-12-04,2x,royaume-uni,0.0
2023-12-04,2x,italie,0.0
2023-12-04,2 trans,france,0.0
2023-12-04,lot,france,0.0
2023-12-04,1x,france,0.0
2023-12-04,dsmlt,france,0.0
2023-12-04,3x,irlande,0.0
2023-12-04,smlt,italie,0.0
2023-12-04,2 trans,USA,0.0
2023-12-04,lot,pays-bas,0.0
2023-12-04,smlt,grèce,0.0
2023-12-04,dsmlt,royaume-uni,0.0
2023-12-04,smlt,canada,0.0
2023-12-04,3x,australie,0.0
2023-12-04,dsmlt,allemagne,0.0
2023-12-04,smlt,france,0.0
2023-12-04,3x,USA,2.0
2023-12-04,3x,allemagne,0.0
2023-12-04,3x,france,0.0
2023-12-04,lot,USA,0.0
2023-12-04,smlt,USA,0.0
2023-12-04,3x,royaume-uni,0.0
2023-12-04,smlt,espagne,0.0
2023-12-04,2x,belgique,0.0
2023-12-04,dsmlt,chypre,0.0
2023-12-04,smlt,chypre,0.0
2023-12-04,dsmlt,danemark,0.0
2023-12-04,moulin,france,0.0
2023-12-04,rge,belgique,0.0
2023-12-04,1x,USA,0.0
2023-12-04,dsmlt,hong kong,0.0
2023-12-04,smlt,hong kong,0.0
2023-12-04,rge,royaume-uni,0.0
2023-12-04,1x,italie,0.0
2023-12-04,1x,belgique,0.0
2023-12-04,lot,grèce,0.0
2023-12-04,2x,france,0.0
2023-12-04,rge,france,1.0
2023-12-04,bag,france,0.0
2023-12-04,dsmlt,italie,0.0
2023-12-04,2x,malte,0.0
2023-12-04,3x,espagne,1.0
2023-12-04,2 trans,belgique,0.0
2023-12-04,2 trans,royaume-uni,0.0
2023-12-04,lot,united kingdom,0.0
2023-12-04,lot,italie,0.0
2023-12-04,3x,italie,0.0
2023-12-04,dsmlt,espagne,0.0
2023-12-04,oliv,france,0.0
2023-12-04,smlt,belgique,0.0
2023-12-04,rge,chili,0.0
2023-12-04,rge,autriche,0.0
2023-12-04,rge,norvège,0.0
2023-12-04,rge,USA,0.0
2023-12-04,smlt,malte,0.0
2023-12-04,3x,belgique,0.0
2023-12-04,1x,royaume-uni,1.0
2023-12-04,2x,USA,1.0
2023-12-04,1x,irlande,0.0
2023-12-04,dsmlt,emirats arabes unis,0.0
2023-12-04,1x,malte,0.0
2023-12-04,1x,allemagne,0.0
2023-12-04,bag,canada,0.0
2023-12-04,3x,croatie,0.0
2023-12-04,lot,australie,0.0
2023-12-04,2 trans,italie,0.0
2023-12-04,3x,suède,0.0
2023-12-04,2 trans,irlande,0.0
2023-12-04,2 trans,allemagne,0.0
2023-12-04,smlt,république tchèque,0.0
2023-12-04,1x,espagne,0.0
2023-12-04,smlt,hongrie,0.0
2023-12-04,2x,chypre,0.0
2023-12-04,2x,qatar,0.0
2023-12-04,lot,allemagne,0.0
2023-12-04,dsmlt,grèce,0.0
2023-12-04,dsmlt,irlande,0.0
2023-12-04,lot,irlande,0.0
2023-12-04,rge,allemagne,0.0
2023-12-04,smlt,koweït,0.0
2023-12-04,1x,australie,0.0
2023-12-04,dsmlt,belgique,0.0
2023-12-04,smlt,allemagne,0.0
2023-12-04,3x,luxembourg,0.0
2023-12-04,smlt,nouvelle-zélande,0.0
2023-12-04,quail,USA,0.0
2023-12-04,rge,canada,0.0
2023-12-04,3x,canada,0.0
2023-12-04,3x,autriche,0.0
2023-12-04,3x,nouvelle-zélande,0.0
2023-12-04,2x,canada,0.0
2023-12-04,bag,USA,0.0
2023-12-04,lot,chypre,0.0
2023-12-04,3x,finland,0.0
2023-12-04,bag,allemagne,0.0
2023-12-04,3x,nouvelle-calédonie,0.0
2023-12-04,lot,nouvelle-zélande,0.0
2023-12-04,rge,malaisie,0.0
2023-12-04,smlt,norvège,0.0
2023-12-04,2 trans,slovénie,0.0
2023-12-04,bag,italie,0.0
2023-12-04,2x,afrique de sud,0.0
2023-12-04,2 trans,afrique de sud,0.0
2023-12-04,2x,cyprus,0.0
2023-12-04,dsmlt,australie,0.0
2023-12-04,2 trans,koweït,0.0
2023-12-04,lot,koweït,0.0
2023-12-04,3x,koweït,0.0
2023-12-04,dsmlt,arabie saoudite,0.0
2023-12-04,3x,danemark,0.0
2023-12-04,2x,turquie,0.0
2023-12-04,dsmlt,pays-bas,0.0
2023-12-04,3x,arabie saoudite,0.0
2023-12-04,3x,suisse,0.0
2023-12-04,3x,chypre,0.0
2023-12-04,smlt,liban,0.0
2023-12-04,lot,canada,0.0
2023-12-04,quail,royaume-uni,0.0
2023-12-04,lot,malaisie,0.0
2023-12-04,rge,slovénie,0.0
2023-12-04,rge,australie,0.0
2023-12-04,1x,canada,0.0
2023-12-04,smlt,australie,0.0
2023-12-04,rge,pologne,0.0
2023-12-04,3x,cyprus,0.0
2023-12-04,2x,lituanie,0.0
2023-12-04,2x,irlande,0.0
2023-12-04,rge,emirats arabes unis,0.0
2023-12-04,rge,cyprus,0.0
2023-12-04,rge,grèce,0.0
2023-12-04,dsmlt,canada,0.0
2023-12-04,smlt,bulgarie,0.0
2023-12-04,1x,chypre,0.0
2023-12-04,3x,emirats arabes unis,0.0
2023-12-04,rge,corée du sud,0.0
2023-12-04,smlt,suède,0.0
2023-12-04,2x,espagne,0.0
2023-12-04,2x,suède,0.0
2023-12-04,2x,bulgarie,0.0
2023-12-04,3x,norvège,0.0
2023-12-04,smlt,chili,0.0
2023-12-04,rge,singapour,0.0
2023-12-04,smlt,roumanie,0.0
2023-12-04,1x,portugal,0.0
2023-12-04,moulin,royaume-uni,0.0
2023-12-04,smlt,suisse,0.0
2023-12-04,2 trans,emirats arabes unis,0.0
2023-12-04,dsmlt,nouvelle-zélande,0.0
2023-12-04,2 trans,nouvelle-zélande,0.0
2023-12-04,bag,pologne,0.0
2023-12-04,dsmlt,malte,0.0
2023-12-04,dsmlt,estonie,0.0
2023-12-04,lot,estonie,0.0
2023-12-04,3x,estonie,0.0
2023-12-04,rge,oman,0.0
2023-12-04,3x,finlande,0.0
2023-12-04,2x,allemagne,0.0
2023-12-04,2x,nouvelle-zélande,0.0
2023-12-04,3x,malte,0.0
2023-12-04,2x,finlande,0.0
2023-12-04,oliv,malte,0.0
2023-12-04,3x,united kingdom,1.0
2023-12-04,dsmlt,united kingdom,0.0
2023-12-04,bag,latvia,0.0
2023-12-04,smlt,united kingdom,1.0
2023-12-04,2 trans,espagne,0.0
2023-12-04,oliv,USA,0.0
2023-12-04,2 trans,united kingdom,0.0
2023-12-04,1x,united kingdom,0.0
2023-12-04,rge,italie,0.0
2023-12-04,rge,united kingdom,0.0
2023-12-04,3x,hongrie,0.0
2023-12-04,lot,brunei,0.0
2023-12-04,2 trans,luxembourg,0.0
2023-12-04,smlt,russie,0.0
2023-12-04,smlt,arabie saoudite,0.0
2023-12-04,quail,norvège,0.0
2023-12-04,rge,espagne,0.0
2023-12-04,quail,united kingdom,0.0
2023-12-04,1x,suède,0.0
2023-12-04,bag,roumanie,0.0
2023-12-04,smlt,croatia,0.0
2023-12-04,3x,république tchèque,0.0
2023-12-04,rge,arabie saoudite,0.0
2023-12-04,lot,portugal,0.0
2023-12-04,2x,united kingdom,0.0
2023-12-04,smlt,cyprus,0.0
2023-12-04,oliv,united kingdom,0.0
2023-12-04,dsmlt,suède,0.0
2023-12-04,1x,finland,0.0
2023-12-04,1x,arabie saoudite,0.0
2023-12-04,bag,united kingdom,0.0
2023-12-04,2 trans,malte,0.0
2023-12-04,2x,suisse,0.0
2023-12-04,smlt,irlande,0.0
2023-12-04,rge,finlande,0.0
2023-12-04,lot,belgique,0.0
2023-12-04,smlt,finlande,0.0
2023-12-04,2 trans,canada,0.0
2023-12-04,slid,USA,0.0
2023-12-04,aviary,USA,0.0
2023-12-04,2 trans,australie,0.0
2023-12-04,slid,royaume-uni,0.0
2023-12-04,oliv,royaume-uni,0.0
2023-12-04,rge,argentine,0.0
2023-12-04,rge,suisse,0.0
2023-12-04,2 trans,suède,0.0
2023-12-04,aviary,canada,0.0
2023-12-04,aviary,norvège,0.0
2023-12-04,smlt,oman,0.0
2023-12-04,1 trans,france,0.0
2023-12-04,quail,australie,0.0
2023-12-04,2 trans,norvège,0.0
2023-12-04,rge,irlande,0.0
2023-12-04,2x,singapour,0.0
2023-12-04,aviary,danemark,0.0
2023-12-04,2x,croatia,0.0
2023-12-04,2x,norvège,0.0
2023-12-04,aviary,france,0.0
2023-12-04,3x,slovaquie,0.0
2023-12-04,2x,pays-bas,0.0
2023-12-04,bag,royaume-uni,0.0
2023-12-04,2x,australie,0.0
2023-12-04,1x,pays-bas,0.0
2023-12-04,1 trans,USA,0.0
2023-12-04,rge,danemark,0.0
2023-12-04,slid,espagne,0.0
2023-12-04,1x,japon,0.0
2023-12-04,2x,danemark,0.0
2023-12-04,moulin,canada,0.0
